season,date,home_team,home_final,away_final,away_team,penalties
2017,2017-03-18,Sporting Kansas City,2,1,San Jose Earthquakes,0
2017,2017-03-18,FC Dallas,2,1,New England Revolution,0
2017,2017-03-18,Orlando City,2,1,Philadelphia Union,0
2017,2017-03-18,DC United,0,2,Columbus Crew,0
2017,2017-03-18,Atlanta United,4,0,Chicago Fire,0
2017,2017-03-18,Vancouver Whitecaps,0,2,Toronto FC,0
2017,2017-03-18,New York City,1,1,Montreal Impact,0
2017,2017-03-19,Seattle Sounders,3,1,New York Red Bulls,0
2017,2017-03-25,Columbus Crew,3,2,Portland Timbers,0
2017,2017-03-25,New York Red Bulls,0,0,Real Salt Lake,0
2017,2017-03-25,New England Revolution,5,2,Minnesota,0
2017,2017-03-31,Seattle Sounders,0,0,Atlanta United,0
2017,2017-03-31,Toronto FC,0,0,Sporting Kansas City,0
2017,2017-04-01,Vancouver Whitecaps,4,2,Los Angeles Galaxy,0
2017,2017-04-01,Houston Dynamo,4,1,New York Red Bulls,0
2017,2017-04-01,Minnesota,4,2,Real Salt Lake,0
2017,2017-04-01,DC United,2,1,Philadelphia Union,0
2017,2017-04-01,Columbus Crew,2,0,Orlando City,0
2017,2017-04-01,Chicago Fire,2,2,Montreal Impact,0
2017,2017-04-01,New York City,2,1,San Jose Earthquakes,0
2017,2017-04-02,Portland Timbers,1,1,New England Revolution,0
2017,2017-04-07,Los Angeles Galaxy,2,0,Montreal Impact,0
2017,2017-04-08,San Jose Earthquakes,1,1,Seattle Sounders,0
2017,2017-04-08,Real Salt Lake,3,0,Vancouver Whitecaps,0
2017,2017-04-08,FC Dallas,2,0,Minnesota,0
2017,2017-04-08,Toronto FC,2,2,Atlanta United,0
2017,2017-04-08,Philadelphia Union,1,3,Portland Timbers,0
2017,2017-04-08,DC United,2,1,New York City,0
2017,2017-04-08,Chicago Fire,1,0,Columbus Crew,0
2017,2017-04-08,New England Revolution,2,0,Houston Dynamo,0
2017,2017-04-09,Sporting Kansas City,3,1,Colorado Rapids,0
2017,2017-04-09,Orlando City,1,0,New York Red Bulls,0
2017,2017-04-14,San Jose Earthquakes,1,1,FC Dallas,0
2017,2017-04-14,Vancouver Whitecaps,2,1,Seattle Sounders,0
2017,2017-04-14,Philadelphia Union,0,2,New York City,0
2017,2017-04-15,Portland Timbers,0,1,Sporting Kansas City,0
2017,2017-04-15,Colorado Rapids,1,2,Real Salt Lake,0
2017,2017-04-15,Houston Dynamo,2,2,Minnesota,0
2017,2017-04-15,Columbus Crew,2,1,Toronto FC,0
2017,2017-04-15,New York Red Bulls,2,0,DC United,0
2017,2017-04-15,Chicago Fire,3,0,New England Revolution,0
2017,2017-04-15,Orlando City,2,1,Los Angeles Galaxy,0
2017,2017-04-15,Montreal Impact,2,1,Atlanta United,0
2017,2017-04-19,New England Revolution,0,0,San Jose Earthquakes,0
2017,2017-04-21,Toronto FC,3,1,Chicago Fire,0
2017,2017-04-22,Real Salt Lake,1,3,Atlanta United,0
2017,2017-04-22,FC Dallas,1,0,Sporting Kansas City,0
2017,2017-04-22,New England Revolution,2,2,DC United,0
2017,2017-04-22,New York Red Bulls,2,0,Columbus Crew,0
2017,2017-04-22,Portland Timbers,2,1,Vancouver Whitecaps,0
2017,2017-04-22,Houston Dynamo,2,0,San Jose Earthquakes,0
2017,2017-04-22,Philadelphia Union,3,3,Montreal Impact,0
2017,2017-04-23,Minnesota,1,0,Colorado Rapids,0
2017,2017-04-23,Los Angeles Galaxy,0,3,Seattle Sounders,0
2017,2017-04-23,New York City,1,2,Orlando City,0
2017,2017-04-28,Toronto FC,2,0,Houston Dynamo,0
2017,2017-04-29,Los Angeles Galaxy,0,0,Philadelphia Union,0
2017,2017-04-29,Seattle Sounders,3,3,New England Revolution,0
2017,2017-04-29,Sporting Kansas City,3,0,Real Salt Lake,0
2017,2017-04-29,FC Dallas,2,2,Portland Timbers,0
2017,2017-04-29,Minnesota,0,1,San Jose Earthquakes,0
2017,2017-04-29,Columbus Crew,2,3,New York City,0
2017,2017-04-29,New York Red Bulls,2,1,Chicago Fire,0
2017,2017-04-29,Orlando City,2,0,Colorado Rapids,0
2017,2017-04-29,Montreal Impact,1,2,Vancouver Whitecaps,0
2017,2017-04-30,Atlanta United,1,3,DC United,0
2017,2017-05-03,Sporting Kansas City,2,0,New York Red Bulls,0
2017,2017-05-03,Toronto FC,2,1,Orlando City,0
2017,2017-05-05,Colorado Rapids,0,1,Vancouver Whitecaps,0
2017,2017-05-06,Los Angeles Galaxy,2,2,Chicago Fire,0
2017,2017-05-06,San Jose Earthquakes,3,0,Portland Timbers,0
2017,2017-05-06,Real Salt Lake,0,3,FC Dallas,0
2017,2017-05-06,Houston Dynamo,4,0,Orlando City,0
2017,2017-05-06,Columbus Crew,2,0,New England Revolution,0
2017,2017-05-06,Philadelphia Union,3,0,New York Red Bulls,0
2017,2017-05-06,DC United,0,1,Montreal Impact,0
2017,2017-05-06,Seattle Sounders,0,1,Toronto FC,0
2017,2017-05-07,New York City,3,1,Atlanta United,0
2017,2017-05-07,Minnesota,2,0,Sporting Kansas City,0
2017,2017-05-10,Columbus Crew,1,2,Toronto FC,0
2017,2017-05-12,Houston Dynamo,2,1,Vancouver Whitecaps,0
2017,2017-05-13,Chicago Fire,4,1,Seattle Sounders,0
2017,2017-05-13,New England Revolution,4,0,Real Salt Lake,0
2017,2017-05-13,DC United,0,4,Philadelphia Union,0
2017,2017-05-13,Orlando City,2,2,Sporting Kansas City,0
2017,2017-05-13,Montreal Impact,2,3,Columbus Crew,0
2017,2017-05-13,Colorado Rapids,3,0,San Jose Earthquakes,0
2017,2017-05-13,Toronto FC,3,2,Minnesota,0
2017,2017-05-14,FC Dallas,1,1,New York City,0
2017,2017-05-14,New York Red Bulls,1,3,Los Angeles Galaxy,0
2017,2017-05-14,Portland Timbers,1,1,Atlanta United,0
2017,2017-05-17,San Jose Earthquakes,1,1,Orlando City,0
2017,2017-05-17,Real Salt Lake,2,1,New York City,0
2017,2017-05-17,Chicago Fire,3,0,Colorado Rapids,0
2017,2017-05-17,Sporting Kansas City,3,0,Seattle Sounders,0
2017,2017-05-17,Philadelphia Union,2,0,Houston Dynamo,0
2017,2017-05-19,New York Red Bulls,1,1,Toronto FC,0
2017,2017-05-20,FC Dallas,0,1,San Jose Earthquakes,0
2017,2017-05-20,Atlanta United,4,1,Houston Dynamo,0
2017,2017-05-20,Philadelphia Union,2,1,Colorado Rapids,0
2017,2017-05-20,Vancouver Whitecaps,2,0,Sporting Kansas City,0
2017,2017-05-20,Seattle Sounders,1,0,Real Salt Lake,0
2017,2017-05-20,DC United,0,1,Chicago Fire,0
2017,2017-05-20,Montreal Impact,4,1,Portland Timbers,0
2017,2017-05-21,Orlando City,0,3,New York City,0
2017,2017-05-21,Minnesota,1,2,Los Angeles Galaxy,0
2017,2017-05-21,New England Revolution,2,1,Columbus Crew,0
2017,2017-05-25,Chicago Fire,2,1,FC Dallas,0
2017,2017-05-26,Toronto FC,5,0,Columbus Crew,0
2017,2017-05-27,San Jose Earthquakes,2,4,Los Angeles Galaxy,0
2017,2017-05-27,Colorado Rapids,1,0,Sporting Kansas City,0
2017,2017-05-27,Minnesota,1,0,Orlando City,0
2017,2017-05-27,Real Salt Lake,1,0,Philadelphia Union,0
2017,2017-05-27,New York Red Bulls,2,1,New England Revolution,0
2017,2017-05-27,Vancouver Whitecaps,0,1,DC United,0
2017,2017-05-27,Seattle Sounders,1,0,Portland Timbers,0
2017,2017-05-28,FC Dallas,0,0,Houston Dynamo,0
2017,2017-05-28,Atlanta United,3,1,New York City,0
2017,2017-05-31,Houston Dynamo,5,1,Real Salt Lake,0
2017,2017-05-31,Columbus Crew,3,0,Seattle Sounders,0
2017,2017-05-31,New York City,2,2,New England Revolution,0
2017,2017-05-31,Orlando City,2,0,DC United,0
2017,2017-06-02,Portland Timbers,2,0,San Jose Earthquakes,0
2017,2017-06-03,Colorado Rapids,2,1,Columbus Crew,0
2017,2017-06-03,FC Dallas,6,2,Real Salt Lake,0
2017,2017-06-03,Montreal Impact,1,0,New York Red Bulls,0
2017,2017-06-03,New England Revolution,3,0,Toronto FC,0
2017,2017-06-03,DC United,0,0,Los Angeles Galaxy,0
2017,2017-06-03,Vancouver Whitecaps,3,1,Atlanta United,0
2017,2017-06-03,Sporting Kansas City,3,0,Minnesota,0
2017,2017-06-03,New York City,2,1,Philadelphia Union,0
2017,2017-06-04,Seattle Sounders,1,0,Houston Dynamo,0
2017,2017-06-04,Orlando City,0,0,Chicago Fire,0
2017,2017-06-10,Portland Timbers,2,0,FC Dallas,0
2017,2017-06-10,Sporting Kansas City,1,1,Montreal Impact,0
2017,2017-06-10,Chicago Fire,2,0,Atlanta United,0
2017,2017-06-17,Los Angeles Galaxy,2,2,Houston Dynamo,0
2017,2017-06-17,Real Salt Lake,1,0,Minnesota,0
2017,2017-06-17,Vancouver Whitecaps,1,1,FC Dallas,0
2017,2017-06-17,Colorado Rapids,2,1,Portland Timbers,0
2017,2017-06-17,San Jose Earthquakes,0,0,Sporting Kansas City,0
2017,2017-06-17,Toronto FC,2,0,DC United,0
2017,2017-06-17,New England Revolution,1,2,Chicago Fire,0
2017,2017-06-17,Orlando City,3,3,Montreal Impact,0
2017,2017-06-17,Atlanta United,3,1,Columbus Crew,0
2017,2017-06-17,New York City,2,1,Seattle Sounders,0
2017,2017-06-18,Philadelphia Union,0,2,New York Red Bulls,0
2017,2017-06-21,Seattle Sounders,1,1,Orlando City,0
2017,2017-06-21,Colorado Rapids,1,3,Los Angeles Galaxy,0
2017,2017-06-21,Minnesota,3,2,Portland Timbers,0
2017,2017-06-21,DC United,2,1,Atlanta United,0
2017,2017-06-23,Houston Dynamo,1,1,FC Dallas,0
2017,2017-06-23,Toronto FC,2,0,New England Revolution,0
2017,2017-06-24,Los Angeles Galaxy,1,2,Sporting Kansas City,0
2017,2017-06-24,San Jose Earthquakes,2,1,Real Salt Lake,0
2017,2017-06-24,Chicago Fire,4,0,Orlando City,0
2017,2017-06-24,Minnesota,2,2,Vancouver Whitecaps,0
2017,2017-06-24,Columbus Crew,4,1,Montreal Impact,0
2017,2017-06-24,Atlanta United,1,0,Colorado Rapids,0
2017,2017-06-24,Philadelphia Union,1,0,DC United,0
2017,2017-06-24,New York Red Bulls,0,2,New York City,0
2017,2017-06-25,Portland Timbers,2,2,Seattle Sounders,0
2017,2017-06-29,New York City,3,1,Minnesota,0
2017,2017-06-30,Real Salt Lake,0,1,Orlando City,0
2017,2017-07-01,San Jose Earthquakes,2,1,Los Angeles Galaxy,0
2017,2017-07-01,Colorado Rapids,3,1,Houston Dynamo,0
2017,2017-07-01,Columbus Crew,0,2,Atlanta United,0
2017,2017-07-01,Chicago Fire,4,0,Vancouver Whitecaps,0
2017,2017-07-01,FC Dallas,3,1,Toronto FC,0
2017,2017-07-01,Montreal Impact,2,0,DC United,0
2017,2017-07-01,Sporting Kansas City,1,1,Portland Timbers,0
2017,2017-07-02,Philadelphia Union,3,0,New England Revolution,0
2017,2017-07-04,Los Angeles Galaxy,2,6,Real Salt Lake,0
2017,2017-07-04,Colorado Rapids,1,3,Seattle Sounders,0
2017,2017-07-04,FC Dallas,4,2,DC United,0
2017,2017-07-04,Atlanta United,4,2,San Jose Earthquakes,0
2017,2017-07-04,Minnesota,0,1,Columbus Crew,0
2017,2017-07-05,Portland Timbers,2,2,Chicago Fire,0
2017,2017-07-05,Vancouver Whitecaps,3,2,New York City,0
2017,2017-07-05,Houston Dynamo,3,1,Montreal Impact,0
2017,2017-07-05,New England Revolution,2,3,New York Red Bulls,0
2017,2017-07-05,Orlando City,1,3,Toronto FC,0
2017,2017-07-06,Sporting Kansas City,1,1,Philadelphia Union,0
2017,2017-07-19,Los Angeles Galaxy,0,1,Vancouver Whitecaps,0
2017,2017-07-19,Portland Timbers,1,4,Real Salt Lake,0
2017,2017-07-19,Seattle Sounders,4,3,DC United,0
2017,2017-07-19,Minnesota,0,0,Houston Dynamo,0
2017,2017-07-19,Montreal Impact,2,1,Philadelphia Union,0
2017,2017-07-19,New York City,2,2,Toronto FC,0
2017,2017-07-19,New York Red Bulls,5,1,San Jose Earthquakes,0
2017,2017-07-21,Orlando City,0,1,Atlanta United,0
2017,2017-07-22,Real Salt Lake,1,1,Sporting Kansas City,0
2017,2017-07-22,Columbus Crew,1,0,Philadelphia Union,0
2017,2017-07-22,Montreal Impact,1,2,FC Dallas,0
2017,2017-07-22,New England Revolution,4,3,Los Angeles Galaxy,0
2017,2017-07-22,DC United,1,3,Houston Dynamo,0
2017,2017-07-22,Toronto FC,1,1,Colorado Rapids,0
2017,2017-07-22,Minnesota,0,3,New York Red Bulls,0
2017,2017-07-22,New York City,2,1,Chicago Fire,0
2017,2017-07-23,Seattle Sounders,3,0,San Jose Earthquakes,0
2017,2017-07-23,Vancouver Whitecaps,1,2,Portland Timbers,0
2017,2017-07-26,Philadelphia Union,3,0,Columbus Crew,0
2017,2017-07-29,Los Angeles Galaxy,0,0,Seattle Sounders,0
2017,2017-07-29,FC Dallas,0,4,Vancouver Whitecaps,0
2017,2017-07-29,Houston Dynamo,2,2,Portland Timbers,0
2017,2017-07-29,Minnesota,4,0,DC United,0
2017,2017-07-29,Real Salt Lake,2,2,Columbus Crew,0
2017,2017-07-29,San Jose Earthquakes,1,0,Colorado Rapids,0
2017,2017-07-29,Sporting Kansas City,3,2,Chicago Fire,0
2017,2017-07-29,New England Revolution,3,0,Philadelphia Union,0
2017,2017-07-29,New York Red Bulls,4,0,Montreal Impact,0
2017,2017-07-29,Atlanta United,1,1,Orlando City,0
2017,2017-07-30,Toronto FC,4,0,New York City,0
2017,2017-08-05,San Jose Earthquakes,2,1,Columbus Crew,0
2017,2017-08-05,Colorado Rapids,2,2,Vancouver Whitecaps,0
2017,2017-08-05,Real Salt Lake,0,0,Houston Dynamo,0
2017,2017-08-05,Chicago Fire,4,1,New England Revolution,0
2017,2017-08-05,Minnesota,0,4,Seattle Sounders,0
2017,2017-08-05,Montreal Impact,2,1,Orlando City,0
2017,2017-08-05,DC United,1,1,Toronto FC,0
2017,2017-08-05,Philadelphia Union,3,1,FC Dallas,0
2017,2017-08-06,Sporting Kansas City,1,1,Atlanta United,0
2017,2017-08-06,New York City,3,2,New York Red Bulls,0
2017,2017-08-06,Portland Timbers,3,1,Los Angeles Galaxy,0
2017,2017-08-12,Los Angeles Galaxy,0,2,New York City,0
2017,2017-08-12,Houston Dynamo,3,0,San Jose Earthquakes,0
2017,2017-08-12,FC Dallas,0,0,Colorado Rapids,0
2017,2017-08-12,New England Revolution,1,0,Vancouver Whitecaps,0
2017,2017-08-12,Philadelphia Union,0,3,Montreal Impact,0
2017,2017-08-12,Columbus Crew,3,1,Chicago Fire,0
2017,2017-08-12,New York Red Bulls,3,1,Orlando City,0
2017,2017-08-12,Toronto FC,4,1,Portland Timbers,0
2017,2017-08-12,Seattle Sounders,1,0,Sporting Kansas City,0
2017,2017-08-13,DC United,0,1,Real Salt Lake,0
2017,2017-08-16,Montreal Impact,3,0,Chicago Fire,0
2017,2017-08-18,Portland Timbers,2,0,New York Red Bulls,0
2017,2017-08-19,San Jose Earthquakes,2,2,Philadelphia Union,0
2017,2017-08-19,Vancouver Whitecaps,2,1,Houston Dynamo,0
2017,2017-08-19,Colorado Rapids,0,1,DC United,0
2017,2017-08-19,Sporting Kansas City,2,0,FC Dallas,0
2017,2017-08-19,Chicago Fire,1,3,Toronto FC,0
2017,2017-08-19,Montreal Impact,3,1,Real Salt Lake,0
2017,2017-08-19,Orlando City,1,1,Columbus Crew,0
2017,2017-08-20,Seattle Sounders,2,1,Minnesota,0
2017,2017-08-20,New York City,2,1,New England Revolution,0
2017,2017-08-23,Portland Timbers,2,1,Colorado Rapids,0
2017,2017-08-23,Real Salt Lake,4,0,San Jose Earthquakes,0
2017,2017-08-23,Vancouver Whitecaps,1,1,Seattle Sounders,0
2017,2017-08-23,FC Dallas,3,3,Houston Dynamo,0
2017,2017-08-23,Toronto FC,3,0,Philadelphia Union,0
2017,2017-08-23,Columbus Crew,2,0,Los Angeles Galaxy,0
2017,2017-08-23,DC United,1,0,Atlanta United,0
2017,2017-08-25,New York Red Bulls,1,1,New York City,0
2017,2017-08-26,Real Salt Lake,4,1,Colorado Rapids,0
2017,2017-08-26,Chicago Fire,1,2,Minnesota,0
2017,2017-08-26,Columbus Crew,2,1,FC Dallas,0
2017,2017-08-26,Orlando City,1,2,Vancouver Whitecaps,0
2017,2017-08-26,DC United,1,0,New England Revolution,0
2017,2017-08-26,Philadelphia Union,2,2,Atlanta United,0
2017,2017-08-27,Seattle Sounders,1,1,Portland Timbers,0
2017,2017-08-27,Los Angeles Galaxy,0,3,San Jose Earthquakes,0
2017,2017-08-27,Montreal Impact,1,3,Toronto FC,0
2017,2017-09-02,Los Angeles Galaxy,3,0,Colorado Rapids,0
2017,2017-09-02,FC Dallas,2,2,New York Red Bulls,0
2017,2017-09-02,Montreal Impact,0,1,Chicago Fire,0
2017,2017-09-02,New England Revolution,4,0,Orlando City,0
2017,2017-09-06,New York City,1,0,Sporting Kansas City,0
2017,2017-09-09,Vancouver Whitecaps,3,2,Real Salt Lake,0
2017,2017-09-09,Houston Dynamo,0,1,Colorado Rapids,0
2017,2017-09-09,Minnesota,1,1,Philadelphia Union,0
2017,2017-09-09,New England Revolution,1,0,Montreal Impact,0
2017,2017-09-09,DC United,1,2,Orlando City,0
2017,2017-09-09,New York City,0,1,Portland Timbers,0
2017,2017-09-09,Toronto FC,4,0,San Jose Earthquakes,0
2017,2017-09-09,Chicago Fire,1,1,New York Red Bulls,0
2017,2017-09-10,Seattle Sounders,1,1,Los Angeles Galaxy,0
2017,2017-09-10,Atlanta United,3,0,FC Dallas,0
2017,2017-09-10,Columbus Crew,1,1,Sporting Kansas City,0
2017,2017-09-13,Vancouver Whitecaps,3,0,Minnesota,0
2017,2017-09-13,Atlanta United,7,0,New England Revolution,0
2017,2017-09-16,Los Angeles Galaxy,0,4,Toronto FC,0
2017,2017-09-16,San Jose Earthquakes,1,0,Houston Dynamo,0
2017,2017-09-16,Real Salt Lake,2,1,Portland Timbers,0
2017,2017-09-16,Colorado Rapids,1,1,New York City,0
2017,2017-09-16,Chicago Fire,3,0,DC United,0
2017,2017-09-16,Sporting Kansas City,3,1,New England Revolution,0
2017,2017-09-16,FC Dallas,0,0,Seattle Sounders,0
2017,2017-09-16,Montreal Impact,2,3,Minnesota,0
2017,2017-09-16,Vancouver Whitecaps,2,2,Columbus Crew,0
2017,2017-09-16,Atlanta United,3,3,Orlando City,0
2017,2017-09-17,New York Red Bulls,0,0,Philadelphia Union,0
2017,2017-09-20,Toronto FC,3,5,Montreal Impact,0
2017,2017-09-20,Atlanta United,4,0,Los Angeles Galaxy,0
2017,2017-09-23,Vancouver Whitecaps,2,1,Colorado Rapids,0
2017,2017-09-23,Real Salt Lake,2,0,Seattle Sounders,0
2017,2017-09-23,Minnesota,4,1,FC Dallas,0
2017,2017-09-23,Columbus Crew,3,2,New York Red Bulls,0
2017,2017-09-23,DC United,4,0,San Jose Earthquakes,0
2017,2017-09-23,Philadelphia Union,3,1,Chicago Fire,0
2017,2017-09-23,New England Revolution,2,1,Toronto FC,0
2017,2017-09-23,New York City,1,1,Houston Dynamo,0
2017,2017-09-24,Portland Timbers,3,0,Orlando City,0
2017,2017-09-24,Atlanta United,2,0,Montreal Impact,0
2017,2017-09-24,Sporting Kansas City,2,1,Los Angeles Galaxy,0
2017,2017-09-27,San Jose Earthquakes,1,4,Chicago Fire,0
2017,2017-09-27,Seattle Sounders,3,0,Vancouver Whitecaps,0
2017,2017-09-27,Houston Dynamo,3,3,Los Angeles Galaxy,0
2017,2017-09-27,FC Dallas,2,0,Colorado Rapids,0
2017,2017-09-27,Montreal Impact,0,1,New York City,0
2017,2017-09-27,New York Red Bulls,3,3,DC United,0
2017,2017-09-27,Orlando City,6,1,New England Revolution,0
2017,2017-09-27,Atlanta United,3,0,Philadelphia Union,0
2017,2017-09-30,Los Angeles Galaxy,1,1,Real Salt Lake,0
2017,2017-09-30,San Jose Earthquakes,2,1,Portland Timbers,0
2017,2017-09-30,Colorado Rapids,2,1,Montreal Impact,0
2017,2017-09-30,Sporting Kansas City,0,1,Vancouver Whitecaps,0
2017,2017-09-30,Chicago Fire,1,1,New York City,0
2017,2017-09-30,Houston Dynamo,2,1,Minnesota,0
2017,2017-09-30,Columbus Crew,2,0,DC United,0
2017,2017-09-30,New England Revolution,0,0,Atlanta United,0
2017,2017-09-30,Toronto FC,4,2,New York Red Bulls,0
2017,2017-09-30,Orlando City,0,0,FC Dallas,0
2017,2017-10-01,Philadelphia Union,2,0,Seattle Sounders,0
2017,2017-10-03,Atlanta United,2,3,Minnesota,0
2017,2017-10-07,Colorado Rapids,1,1,FC Dallas,0
2017,2017-10-07,Minnesota,1,1,Sporting Kansas City,0
2017,2017-10-07,New York Red Bulls,3,0,Vancouver Whitecaps,0
2017,2017-10-11,Houston Dynamo,2,1,Sporting Kansas City,0
2017,2017-10-15,Colorado Rapids,1,0,Real Salt Lake,0
2017,2017-10-15,Los Angeles Galaxy,3,0,Minnesota,0
2017,2017-10-15,Portland Timbers,4,0,DC United,0
2017,2017-10-15,Seattle Sounders,4,0,FC Dallas,0
2017,2017-10-15,Sporting Kansas City,0,0,Houston Dynamo,0
2017,2017-10-15,Vancouver Whitecaps,1,1,San Jose Earthquakes,0
2017,2017-10-15,Chicago Fire,3,2,Philadelphia Union,0
2017,2017-10-15,New England Revolution,2,1,New York City,0
2017,2017-10-15,New York Red Bulls,0,0,Atlanta United,0
2017,2017-10-15,Orlando City,0,1,Columbus Crew,0
2017,2017-10-15,Toronto FC,1,0,Montreal Impact,0
2017,2017-10-22,Atlanta United,2,2,Toronto FC,0
2017,2017-10-22,DC United,1,2,New York Red Bulls,0
2017,2017-10-22,FC Dallas,5,1,Los Angeles Galaxy,0
2017,2017-10-22,Houston Dynamo,3,0,Chicago Fire,0
2017,2017-10-22,Montreal Impact,2,3,New England Revolution,0
2017,2017-10-22,New York City,2,2,Columbus Crew,0
2017,2017-10-22,Philadelphia Union,6,1,Orlando City,0
2017,2017-10-22,Portland Timbers,2,1,Vancouver Whitecaps,0
2017,2017-10-22,Real Salt Lake,2,1,Sporting Kansas City,0
2017,2017-10-22,San Jose Earthquakes,3,2,Minnesota,0
2017,2017-10-22,Seattle Sounders,3,0,Colorado Rapids,0
2017,2017-10-25,Vancouver Whitecaps,5,0,San Jose Earthquakes,0
2017,2017-10-25,Chicago Fire,0,4,New York Red Bulls,0
2017,2017-10-26,Houston Dynamo,1,0,Sporting Kansas City,1
2017,2017-10-26,Atlanta United,0,1,Columbus Crew,1
2017,2017-10-29,Vancouver Whitecaps,0,0,Seattle Sounders,0
2017,2017-10-30,Houston Dynamo,0,0,Portland Timbers,0
2017,2017-10-30,New York Red Bulls,1,2,Toronto FC,0
2017,2017-10-31,Columbus Crew,4,1,New York City,0
2017,2017-11-02,Seattle Sounders,2,0,Vancouver Whitecaps,0
2017,2017-11-05,Portland Timbers,1,2,Houston Dynamo,0
2017,2017-11-05,New York City,2,0,Columbus Crew,0
2017,2017-11-05,Toronto FC,0,1,New York Red Bulls,0
2017,2017-11-21,Houston Dynamo,0,2,Seattle Sounders,0
2017,2017-11-21,Columbus Crew,0,0,Toronto FC,0
2017,2017-11-29,Toronto FC,1,0,Columbus Crew,0
2017,2017-11-30,Seattle Sounders,3,0,Houston Dynamo,0
2017,2017-12-09,Toronto FC,2,0,Seattle Sounders,0
2018,2018-03-03,San Jose Earthquakes,3,2,Minnesota,0
2018,2018-03-03,FC Dallas,1,1,Real Salt Lake,0
2018,2018-03-03,Orlando City,1,1,DC United,0
2018,2018-03-03,Philadelphia Union,2,0,New England Revolution,0
2018,2018-03-03,Houston Dynamo,4,0,Atlanta United,0
2018,2018-03-03,Toronto FC,0,2,Columbus Crew,0
2018,2018-03-04,Los Angeles Galaxy,2,1,Portland Timbers,0
2018,2018-03-04,Sporting Kansas City,0,2,New York City,0
2018,2018-03-04,Vancouver Whitecaps,2,1,Montreal Impact,0
2018,2018-03-04,Seattle Sounders,0,1,Los Angeles FC,0
2018,2018-03-10,Orlando City,1,2,Minnesota,0
2018,2018-03-10,New York Red Bulls,4,0,Portland Timbers,0
2018,2018-03-10,Chicago Fire,3,4,Sporting Kansas City,0
2018,2018-03-10,Houston Dynamo,1,2,Vancouver Whitecaps,0
2018,2018-03-10,Real Salt Lake,1,5,Los Angeles FC,0
2018,2018-03-10,New England Revolution,2,1,Colorado Rapids,0
2018,2018-03-10,Columbus Crew,3,2,Montreal Impact,0
2018,2018-03-11,New York City,2,1,Los Angeles Galaxy,0
2018,2018-03-11,Atlanta United,3,1,DC United,0
2018,2018-03-17,Real Salt Lake,1,0,New York Red Bulls,0
2018,2018-03-17,Sporting Kansas City,3,2,San Jose Earthquakes,0
2018,2018-03-17,Atlanta United,4,1,Vancouver Whitecaps,0
2018,2018-03-17,New York City,2,0,Orlando City,0
2018,2018-03-17,Montreal Impact,1,0,Toronto FC,0
2018,2018-03-17,Minnesota,2,1,Chicago Fire,0
2018,2018-03-17,Philadelphia Union,0,0,Columbus Crew,0
2018,2018-03-17,DC United,2,2,Houston Dynamo,0
2018,2018-03-18,FC Dallas,3,0,Seattle Sounders,0
2018,2018-03-24,Vancouver Whitecaps,0,0,Los Angeles Galaxy,0
2018,2018-03-24,Colorado Rapids,2,2,Sporting Kansas City,0
2018,2018-03-24,New York Red Bulls,3,0,Minnesota,0
2018,2018-03-24,Columbus Crew,3,1,DC United,0
2018,2018-03-24,FC Dallas,1,1,Portland Timbers,0
2018,2018-03-24,New England Revolution,2,2,New York City,0
2018,2018-03-30,Toronto FC,3,1,Real Salt Lake,0
2018,2018-03-31,Seattle Sounders,0,1,Montreal Impact,0
2018,2018-03-31,Colorado Rapids,3,0,Philadelphia Union,0
2018,2018-03-31,Houston Dynamo,0,2,New England Revolution,0
2018,2018-03-31,Sporting Kansas City,1,0,DC United,0
2018,2018-03-31,Minnesota,0,1,Atlanta United,0
2018,2018-03-31,San Jose Earthquakes,1,2,New York City,0
